"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
34182,6,15,2002,1,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34189,6,15,2002,1,"PB","M",26,30,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34191,6,15,2002,1,"PB","M",27,43,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34412,7,13,2002,1,"PB","M",27,28,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34414,7,13,2002,1,"PB","M",26,23,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34417,7,13,2002,1,"PB","M",28,44,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34759,10,5,2002,1,"PB","M",28,35,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34760,10,5,2002,1,"PB","F",26,12,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34764,10,5,2002,1,"PB","F",23,26,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34772,10,5,2002,1,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34971,11,9,2002,1,"PB","M",27,45,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
34978,11,9,2002,1,"PB","F",27,31,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
35189,12,7,2002,1,"PB","M",27,37,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
35193,12,7,2002,1,"PB","M",26,14,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
35194,12,7,2002,1,"PB","F",28,22,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
35386,12,29,2002,1,"PB","M",27,48,"Chaetodipus","baileyi","Rodent","Spectab exclosure"
31046,7,2,2000,8,"DM","M",34,53,"Dipodomys","merriami","Rodent","Control"
31329,8,26,2000,8,"DM","M",35,37,"Dipodomys","merriami","Rodent","Control"
31476,9,31,2000,8,"DM","M",36,43,"Dipodomys","merriami","Rodent","Control"
31840,3,4,2001,8,"DM","M",37,52,"Dipodomys","merriami","Rodent","Control"
32982,10,14,2001,8,"DM","M",36,40,"Dipodomys","merriami","Rodent","Control"
33187,11,18,2001,8,"DM","M",36,38,"Dipodomys","merriami","Rodent","Control"
33531,2,10,2002,8,"DM","F",36,41,"Dipodomys","merriami","Rodent","Control"
33702,3,14,2002,8,"DM","F",34,42,"Dipodomys","merriami","Rodent","Control"
33791,4,16,2002,8,"DM","F",34,40,"Dipodomys","merriami","Rodent","Control"
33794,4,16,2002,8,"DM","M",35,NA,"Dipodomys","merriami","Rodent","Control"
34132,5,16,2002,8,"DM","M",36,42,"Dipodomys","merriami","Rodent","Control"
34133,5,16,2002,8,"DM","F",34,43,"Dipodomys","merriami","Rodent","Control"
34349,6,16,2002,8,"DM","M",35,42,"Dipodomys","merriami","Rodent","Control"
34614,7,14,2002,8,"DM","F",34,52,"Dipodomys","merriami","Rodent","Control"
34730,9,10,2002,8,"DM","M",38,45,"Dipodomys","merriami","Rodent","Control"
30258,1,10,2000,8,"PP","F",19,17,"Chaetodipus","penicillatus","Rodent","Control"
30260,1,10,2000,8,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
30264,1,10,2000,8,"PP","F",21,13,"Chaetodipus","penicillatus","Rodent","Control"
30394,2,6,2000,8,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
30542,3,5,2000,8,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Control"
30545,3,5,2000,8,"PP","M",23,26,"Chaetodipus","penicillatus","Rodent","Control"
30546,3,5,2000,8,"PP","F",22,14,"Chaetodipus","penicillatus","Rodent","Control"
30690,4,31,2000,8,"PP","M",23,23,"Chaetodipus","penicillatus","Rodent","Control"
30695,4,31,2000,8,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Control"
30865,6,4,2000,8,"PP","F",22,20,"Chaetodipus","penicillatus","Rodent","Control"
30866,6,4,2000,8,"PP","M",22,NA,"Chaetodipus","penicillatus","Rodent","Control"
30868,6,4,2000,8,"PP","F",21,8,"Chaetodipus","penicillatus","Rodent","Control"
30871,6,4,2000,8,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
30872,6,4,2000,8,"PP","F",21,18,"Chaetodipus","penicillatus","Rodent","Control"
31045,7,2,2000,8,"PP","F",20,14,"Chaetodipus","penicillatus","Rodent","Control"
31052,7,2,2000,8,"PP","F",20,17,"Chaetodipus","penicillatus","Rodent","Control"
31053,7,2,2000,8,"PP","F",20,16,"Chaetodipus","penicillatus","Rodent","Control"
31055,7,2,2000,8,"PP","F",21,16,"Chaetodipus","penicillatus","Rodent","Control"
31327,8,26,2000,8,"PP","M",20,14,"Chaetodipus","penicillatus","Rodent","Control"
31328,8,26,2000,8,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
31333,8,26,2000,8,"PP","M",20,14,"Chaetodipus","penicillatus","Rodent","Control"
31473,9,31,2000,8,"PP","F",22,14,"Chaetodipus","penicillatus","Rodent","Control"
31477,9,31,2000,8,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
31841,3,4,2001,8,"PP","F",22,NA,"Chaetodipus","penicillatus","Rodent","Control"
31907,3,25,2001,8,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
31908,3,25,2001,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
31909,3,25,2001,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
31910,3,25,2001,8,"PP","M",20,16,"Chaetodipus","penicillatus","Rodent","Control"
31912,3,25,2001,8,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Control"
31913,3,25,2001,8,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
32017,4,22,2001,8,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
32122,5,27,2001,8,"PP","F",23,20,"Chaetodipus","penicillatus","Rodent","Control"
32127,5,27,2001,8,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Control"
32128,5,27,2001,8,"PP","F",21,21,"Chaetodipus","penicillatus","Rodent","Control"
32307,7,22,2001,8,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
32308,7,22,2001,8,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
32311,7,22,2001,8,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
32314,7,22,2001,8,"PP","M",22,13,"Chaetodipus","penicillatus","Rodent","Control"
32315,7,22,2001,8,"PP","M",21,9,"Chaetodipus","penicillatus","Rodent","Control"
32316,7,22,2001,8,"PP","F",23,17,"Chaetodipus","penicillatus","Rodent","Control"
32320,7,22,2001,8,"PP","F",23,NA,"Chaetodipus","penicillatus","Rodent","Control"
32322,7,22,2001,8,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
32540,8,26,2001,8,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Control"
32543,8,26,2001,8,"PP","F",22,21,"Chaetodipus","penicillatus","Rodent","Control"
32548,8,26,2001,8,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
32549,8,26,2001,8,"PP","M",22,19,"Chaetodipus","penicillatus","Rodent","Control"
32551,8,26,2001,8,"PP","M",21,15,"Chaetodipus","penicillatus","Rodent","Control"
32552,8,26,2001,8,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Control"
32554,8,26,2001,8,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Control"
32556,8,26,2001,8,"PP","F",22,16,"Chaetodipus","penicillatus","Rodent","Control"
32557,8,26,2001,8,"PP","F",23,16,"Chaetodipus","penicillatus","Rodent","Control"
32558,8,26,2001,8,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
32755,9,23,2001,8,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
32756,9,23,2001,8,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
32759,9,23,2001,8,"PP","M",23,16,"Chaetodipus","penicillatus","Rodent","Control"
32760,9,23,2001,8,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
32761,9,23,2001,8,"PP","F",23,15,"Chaetodipus","penicillatus","Rodent","Control"
32763,9,23,2001,8,"PP","M",22,16,"Chaetodipus","penicillatus","Rodent","Control"
32974,10,14,2001,8,"PP","F",21,12,"Chaetodipus","penicillatus","Rodent","Control"
32981,10,14,2001,8,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
32985,10,14,2001,8,"PP","M",23,NA,"Chaetodipus","penicillatus","Rodent","Control"
33526,2,10,2002,8,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Control"
33706,3,14,2002,8,"PP","M",22,15,"Chaetodipus","penicillatus","Rodent","Control"
33711,3,14,2002,8,"PP","M",22,18,"Chaetodipus","penicillatus","Rodent","Control"
33785,4,16,2002,8,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
33787,4,16,2002,8,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
33788,4,16,2002,8,"PP","F",22,15,"Chaetodipus","penicillatus","Rodent","Control"
33793,4,16,2002,8,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Control"
33795,4,16,2002,8,"PP","M",23,20,"Chaetodipus","penicillatus","Rodent","Control"
33796,4,16,2002,8,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
33798,4,16,2002,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
33799,4,16,2002,8,"PP","M",22,14,"Chaetodipus","penicillatus","Rodent","Control"
33802,4,16,2002,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
34128,5,16,2002,8,"PP","M",22,20,"Chaetodipus","penicillatus","Rodent","Control"
34129,5,16,2002,8,"PP","M",23,21,"Chaetodipus","penicillatus","Rodent","Control"
34136,5,16,2002,8,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
34139,5,16,2002,8,"PP","M",22,17,"Chaetodipus","penicillatus","Rodent","Control"
34140,5,16,2002,8,"PP","F",23,13,"Chaetodipus","penicillatus","Rodent","Control"
34141,5,16,2002,8,"PP","M",23,12,"Chaetodipus","penicillatus","Rodent","Control"
34353,6,16,2002,8,"PP","M",21,9,"Chaetodipus","penicillatus","Rodent","Control"
34359,6,16,2002,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
34363,6,16,2002,8,"PP","M",22,11,"Chaetodipus","penicillatus","Rodent","Control"
34364,6,16,2002,8,"PP","M",22,21,"Chaetodipus","penicillatus","Rodent","Control"
34365,6,16,2002,8,"PP","F",22,18,"Chaetodipus","penicillatus","Rodent","Control"
34612,7,14,2002,8,"PP","F",22,14,"Chaetodipus","penicillatus","Rodent","Control"
34615,7,14,2002,8,"PP","M",23,16,"Chaetodipus","penicillatus","Rodent","Control"
34619,7,14,2002,8,"PP","F",23,13,"Chaetodipus","penicillatus","Rodent","Control"
34621,7,14,2002,8,"PP","F",22,12,"Chaetodipus","penicillatus","Rodent","Control"
34622,7,14,2002,8,"PP","M",23,12,"Chaetodipus","penicillatus","Rodent","Control"
34623,7,14,2002,8,"PP","F",23,16,"Chaetodipus","penicillatus","Rodent","Control"
34726,9,10,2002,8,"PP","M",21,13,"Chaetodipus","penicillatus","Rodent","Control"
34727,9,10,2002,8,"PP","M",21,19,"Chaetodipus","penicillatus","Rodent","Control"
34728,9,10,2002,8,"PP","F",22,19,"Chaetodipus","penicillatus","Rodent","Control"
34920,10,6,2002,8,"PP","F",21,19,"Chaetodipus","penicillatus","Rodent","Control"
34921,10,6,2002,8,"PP","M",23,18,"Chaetodipus","penicillatus","Rodent","Control"
34923,10,6,2002,8,"PP","F",21,14,"Chaetodipus","penicillatus","Rodent","Control"
34925,10,6,2002,8,"PP","M",21,16,"Chaetodipus","penicillatus","Rodent","Control"
35148,11,10,2002,8,"PP","F",22,14,"Chaetodipus","penicillatus","Rodent","Control"
30263,1,10,2000,8,"OT","M",20,24,"Onychomys","torridus","Rodent","Control"
30549,3,5,2000,8,"OT","M",29,22,"Onychomys","torridus","Rodent","Control"
31050,7,2,2000,8,"OT","F",21,20,"Onychomys","torridus","Rodent","Control"
31330,8,26,2000,8,"OT","F",20,23,"Onychomys","torridus","Rodent","Control"
31332,8,26,2000,8,"OT","M",20,19,"Onychomys","torridus","Rodent","Control"
31474,9,31,2000,8,"OT","M",20,26,"Onychomys","torridus","Rodent","Control"
31481,9,31,2000,8,"OT","M",21,22,"Onychomys","torridus","Rodent","Control"
31482,9,31,2000,8,"OT","F",21,24,"Onychomys","torridus","Rodent","Control"
31590,11,26,2000,8,"OT","F",21,25,"Onychomys","torridus","Rodent","Control"
31592,11,26,2000,8,"OT","M",21,23,"Onychomys","torridus","Rodent","Control"
31693,12,23,2000,8,"OT","M",19,24,"Onychomys","torridus","Rodent","Control"
31695,12,23,2000,8,"OT","F",20,21,"Onychomys","torridus","Rodent","Control"
31696,12,23,2000,8,"OT","M",19,21,"Onychomys","torridus","Rodent","Control"
31839,3,4,2001,8,"OT","",NA,NA,"Onychomys","torridus","Rodent","Control"
31906,3,25,2001,8,"OT","F",22,32,"Onychomys","torridus","Rodent","Control"
32125,5,27,2001,8,"OT","F",21,32,"Onychomys","torridus","Rodent","Control"
32126,5,27,2001,8,"OT","M",20,31,"Onychomys","torridus","Rodent","Control"
32325,7,22,2001,8,"OT","F",22,27,"Onychomys","torridus","Rodent","Control"
32541,8,26,2001,8,"OT","F",20,30,"Onychomys","torridus","Rodent","Control"
32545,8,26,2001,8,"OT","M",21,19,"Onychomys","torridus","Rodent","Control"
32547,8,26,2001,8,"OT","M",21,22,"Onychomys","torridus","Rodent","Control"
32978,10,14,2001,8,"OT","M",20,26,"Onychomys","torridus","Rodent","Control"
33180,11,18,2001,8,"OT","F",20,23,"Onychomys","torridus","Rodent","Control"
33181,11,18,2001,8,"OT","M",21,23,"Onychomys","torridus","Rodent","Control"
34137,5,16,2002,8,"OT","M",20,11,"Onychomys","torridus","Rodent","Control"
34617,7,14,2002,8,"OT","M",18,19,"Onychomys","torridus","Rodent","Control"
34731,9,10,2002,8,"OT","M",20,11,"Onychomys","torridus","Rodent","Control"
34919,10,6,2002,8,"OT","F",20,23,"Onychomys","torridus","Rodent","Control"
35140,11,10,2002,8,"OT","F",20,25,"Onychomys","torridus","Rodent","Control"
35146,11,10,2002,8,"OT","M",19,20,"Onychomys","torridus","Rodent","Control"
35354,12,8,2002,8,"OT","M",20,21,"Onychomys","torridus","Rodent","Control"
35526,12,31,2002,8,"OT","F",20,24,"Onychomys","torridus","Rodent","Control"
30261,1,10,2000,8,"DO","M",36,49,"Dipodomys","ordii","Rodent","Control"
30396,2,6,2000,8,"DO","M",34,51,"Dipodomys","ordii","Rodent","Control"
30399,2,6,2000,8,"DO","M",37,51,"Dipodomys","ordii","Rodent","Control"
30401,2,6,2000,8,"DO","M",36,57,"Dipodomys","ordii","Rodent","Control"
30540,3,5,2000,8,"DO","F",36,43,"Dipodomys","ordii","Rodent","Control"
30543,3,5,2000,8,"DO","M",35,50,"Dipodomys","ordii","Rodent","Control"
30548,3,5,2000,8,"DO","F",35,43,"Dipodomys","ordii","Rodent","Control"
30688,4,31,2000,8,"DO","M",35,23,"Dipodomys","ordii","Rodent","Control"
30689,4,31,2000,8,"DO","F",36,47,"Dipodomys","ordii","Rodent","Control"
30693,4,31,2000,8,"DO","M",37,60,"Dipodomys","ordii","Rodent","Control"
30696,4,31,2000,8,"DO","M",35,49,"Dipodomys","ordii","Rodent","Control"
30697,4,31,2000,8,"DO","F",35,45,"Dipodomys","ordii","Rodent","Control"
30700,4,31,2000,8,"DO","M",35,51,"Dipodomys","ordii","Rodent","Control"
30864,6,4,2000,8,"DO","M",36,35,"Dipodomys","ordii","Rodent","Control"
30867,6,4,2000,8,"DO","M",35,50,"Dipodomys","ordii","Rodent","Control"
30869,6,4,2000,8,"DO","F",36,52,"Dipodomys","ordii","Rodent","Control"
30870,6,4,2000,8,"DO","M",37,32,"Dipodomys","ordii","Rodent","Control"
31049,7,2,2000,8,"DO","M",36,39,"Dipodomys","ordii","Rodent","Control"
31054,7,2,2000,8,"DO","F",36,50,"Dipodomys","ordii","Rodent","Control"
31334,8,26,2000,8,"DO","M",35,51,"Dipodomys","ordii","Rodent","Control"
31335,8,26,2000,8,"DO","M",36,49,"Dipodomys","ordii","Rodent","Control"
31478,9,31,2000,8,"DO","M",36,46,"Dipodomys","ordii","Rodent","Control"
31479,9,31,2000,8,"DO","M",35,51,"Dipodomys","ordii","Rodent","Control"
31480,9,31,2000,8,"DO","M",36,46,"Dipodomys","ordii","Rodent","Control"
31591,11,26,2000,8,"DO","M",34,45,"Dipodomys","ordii","Rodent","Control"
31593,11,26,2000,8,"DO","M",34,49,"Dipodomys","ordii","Rodent","Control"
31594,11,26,2000,8,"DO","F",38,49,"Dipodomys","ordii","Rodent","Control"
31697,12,23,2000,8,"DO","M",35,47,"Dipodomys","ordii","Rodent","Control"
31698,12,23,2000,8,"DO","M",36,46,"Dipodomys","ordii","Rodent","Control"
32015,4,22,2001,8,"DO","M",34,59,"Dipodomys","ordii","Rodent","Control"
32016,4,22,2001,8,"DO","F",36,59,"Dipodomys","ordii","Rodent","Control"
32123,5,27,2001,8,"DO","F",36,59,"Dipodomys","ordii","Rodent","Control"
32312,7,22,2001,8,"DO","M",36,53,"Dipodomys","ordii","Rodent","Control"
32317,7,22,2001,8,"DO","M",36,46,"Dipodomys","ordii","Rodent","Control"
32319,7,22,2001,8,"DO","F",36,61,"Dipodomys","ordii","Rodent","Control"
32321,7,22,2001,8,"DO","M",35,NA,"Dipodomys","ordii","Rodent","Control"
32544,8,26,2001,8,"DO","M",35,59,"Dipodomys","ordii","Rodent","Control"
32555,8,26,2001,8,"DO","F",38,64,"Dipodomys","ordii","Rodent","Control"
32762,9,23,2001,8,"DO","M",37,53,"Dipodomys","ordii","Rodent","Control"
32764,9,23,2001,8,"DO","M",36,60,"Dipodomys","ordii","Rodent","Control"
32970,10,14,2001,8,"DO","M",35,57,"Dipodomys","ordii","Rodent","Control"
32971,10,14,2001,8,"DO","M",36,53,"Dipodomys","ordii","Rodent","Control"
32972,10,14,2001,8,"DO","F",37,59,"Dipodomys","ordii","Rodent","Control"
32975,10,14,2001,8,"DO","F",36,34,"Dipodomys","ordii","Rodent","Control"
32976,10,14,2001,8,"DO","M",38,55,"Dipodomys","ordii","Rodent","Control"
32980,10,14,2001,8,"DO","F",35,47,"Dipodomys","ordii","Rodent","Control"
33185,11,18,2001,8,"DO","M",35,52,"Dipodomys","ordii","Rodent","Control"
33186,11,18,2001,8,"DO","M",37,54,"Dipodomys","ordii","Rodent","Control"
33189,11,18,2001,8,"DO","F",36,42,"Dipodomys","ordii","Rodent","Control"
33190,11,18,2001,8,"DO","M",35,58,"Dipodomys","ordii","Rodent","Control"
33524,2,10,2002,8,"DO","M",35,55,"Dipodomys","ordii","Rodent","Control"
33529,2,10,2002,8,"DO","M",38,52,"Dipodomys","ordii","Rodent","Control"
33530,2,10,2002,8,"DO","F",37,60,"Dipodomys","ordii","Rodent","Control"
33532,2,10,2002,8,"DO","F",36,51,"Dipodomys","ordii","Rodent","Control"
33534,2,10,2002,8,"DO","M",37,59,"Dipodomys","ordii","Rodent","Control"
33704,3,14,2002,8,"DO","M",38,61,"Dipodomys","ordii","Rodent","Control"
33707,3,14,2002,8,"DO","F",37,58,"Dipodomys","ordii","Rodent","Control"
33709,3,14,2002,8,"DO","M",38,55,"Dipodomys","ordii","Rodent","Control"
33710,3,14,2002,8,"DO","M",35,61,"Dipodomys","ordii","Rodent","Control"
33712,3,14,2002,8,"DO","F",37,53,"Dipodomys","ordii","Rodent","Control"
33784,4,16,2002,8,"DO","F",36,62,"Dipodomys","ordii","Rodent","Control"
33786,4,16,2002,8,"DO","M",35,53,"Dipodomys","ordii","Rodent","Control"
33789,4,16,2002,8,"DO","M",36,55,"Dipodomys","ordii","Rodent","Control"
33790,4,16,2002,8,"DO","M",35,54,"Dipodomys","ordii","Rodent","Control"
33792,4,16,2002,8,"DO","M",34,62,"Dipodomys","ordii","Rodent","Control"
33800,4,16,2002,8,"DO","F",37,64,"Dipodomys","ordii","Rodent","Control"
33801,4,16,2002,8,"DO","F",37,51,"Dipodomys","ordii","Rodent","Control"
34130,5,16,2002,8,"DO","F",36,60,"Dipodomys","ordii","Rodent","Control"
34134,5,16,2002,8,"DO","F",35,47,"Dipodomys","ordii","Rodent","Control"
34135,5,16,2002,8,"DO","M",36,49,"Dipodomys","ordii","Rodent","Control"
34142,5,16,2002,8,"DO","M",38,44,"Dipodomys","ordii","Rodent","Control"
34146,5,16,2002,8,"DO","F",36,44,"Dipodomys","ordii","Rodent","Control"
34147,5,16,2002,8,"DO","M",35,57,"Dipodomys","ordii","Rodent","Control"
34350,6,16,2002,8,"DO","M",37,49,"Dipodomys","ordii","Rodent","Control"
34351,6,16,2002,8,"DO","M",35,36,"Dipodomys","ordii","Rodent","Control"
34352,6,16,2002,8,"DO","F",38,48,"Dipodomys","ordii","Rodent","Control"
34355,6,16,2002,8,"DO","M",37,51,"Dipodomys","ordii","Rodent","Control"
34356,6,16,2002,8,"DO","M",35,26,"Dipodomys","ordii","Rodent","Control"
34360,6,16,2002,8,"DO","M",36,55,"Dipodomys","ordii","Rodent","Control"
34361,6,16,2002,8,"DO","M",37,45,"Dipodomys","ordii","Rodent","Control"
34366,6,16,2002,8,"DO","F",36,51,"Dipodomys","ordii","Rodent","Control"
34611,7,14,2002,8,"DO","M",37,52,"Dipodomys","ordii","Rodent","Control"
34613,7,14,2002,8,"DO","F",36,47,"Dipodomys","ordii","Rodent","Control"
34616,7,14,2002,8,"DO","M",37,47,"Dipodomys","ordii","Rodent","Control"
34618,7,14,2002,8,"DO","M",34,53,"Dipodomys","ordii","Rodent","Control"
34620,7,14,2002,8,"DO","M",36,40,"Dipodomys","ordii","Rodent","Control"
34732,9,10,2002,8,"DO","F",37,51,"Dipodomys","ordii","Rodent","Control"
34917,10,6,2002,8,"DO","M",33,61,"Dipodomys","ordii","Rodent","Control"
34922,10,6,2002,8,"DO","F",37,56,"Dipodomys","ordii","Rodent","Control"
34924,10,6,2002,8,"DO","M",38,60,"Dipodomys","ordii","Rodent","Control"
35142,11,10,2002,8,"DO","M",35,62,"Dipodomys","ordii","Rodent","Control"
35144,11,10,2002,8,"DO","M",38,57,"Dipodomys","ordii","Rodent","Control"
35147,11,10,2002,8,"DO","M",39,63,"Dipodomys","ordii","Rodent","Control"
35149,11,10,2002,8,"DO","M",36,43,"Dipodomys","ordii","Rodent","Control"
35346,12,8,2002,8,"DO","M",37,63,"Dipodomys","ordii","Rodent","Control"
35347,12,8,2002,8,"DO","M",34,60,"Dipodomys","ordii","Rodent","Control"
35348,12,8,2002,8,"DO","F",34,51,"Dipodomys","ordii","Rodent","Control"
35350,12,8,2002,8,"DO","M",36,57,"Dipodomys","ordii","Rodent","Control"
35351,12,8,2002,8,"DO","M",35,44,"Dipodomys","ordii","Rodent","Control"
31911,3,25,2001,8,"PM","F",20,22,"Peromyscus","maniculatus","Rodent","Control"
33183,11,18,2001,8,"DX","",NA,NA,"Dipodomys","sp.","Rodent","Control"
30259,1,10,2000,8,"PB","M",24,37,"Chaetodipus","baileyi","Rodent","Control"
30262,1,10,2000,8,"PB","F",25,29,"Chaetodipus","baileyi","Rodent","Control"
30392,2,6,2000,8,"PB","M",24,32,"Chaetodipus","baileyi","Rodent","Control"
30393,2,6,2000,8,"PB","F",24,34,"Chaetodipus","baileyi","Rodent","Control"
30395,2,6,2000,8,"PB","M",27,33,"Chaetodipus","baileyi","Rodent","Control"
30397,2,6,2000,8,"PB","M",25,25,"Chaetodipus","baileyi","Rodent","Control"
30398,2,6,2000,8,"PB","M",26,29,"Chaetodipus","baileyi","Rodent","Control"
30400,2,6,2000,8,"PB","F",27,32,"Chaetodipus","baileyi","Rodent","Control"
30541,3,5,2000,8,"PB","F",25,28,"Chaetodipus","baileyi","Rodent","Control"
30544,3,5,2000,8,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Control"
30547,3,5,2000,8,"PB","F",26,31,"Chaetodipus","baileyi","Rodent","Control"
30691,4,31,2000,8,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Control"
30692,4,31,2000,8,"PB","F",26,29,"Chaetodipus","baileyi","Rodent","Control"
30694,4,31,2000,8,"PB","M",26,16,"Chaetodipus","baileyi","Rodent","Control"
30698,4,31,2000,8,"PB","F",26,34,"Chaetodipus","baileyi","Rodent","Control"
30699,4,31,2000,8,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Control"
30873,6,4,2000,8,"PB","M",26,40,"Chaetodipus","baileyi","Rodent","Control"
30874,6,4,2000,8,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Control"
31047,7,2,2000,8,"PB","M",26,27,"Chaetodipus","baileyi","Rodent","Control"
31048,7,2,2000,8,"PB","F",25,32,"Chaetodipus","baileyi","Rodent","Control"
31051,7,2,2000,8,"PB","F",26,36,"Chaetodipus","baileyi","Rodent","Control"
31331,8,26,2000,8,"PB","M",26,28,"Chaetodipus","baileyi","Rodent","Control"
31336,8,26,2000,8,"PB","F",25,26,"Chaetodipus","baileyi","Rodent","Control"
31475,9,31,2000,8,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Control"
31483,9,31,2000,8,"PB","F",26,30,"Chaetodipus","baileyi","Rodent","Control"
31589,11,26,2000,8,"PB","F",24,28,"Chaetodipus","baileyi","Rodent","Control"
31694,12,23,2000,8,"PB","F",25,31,"Chaetodipus","baileyi","Rodent","Control"
31776,1,22,2001,8,"PB","",NA,NA,"Chaetodipus","baileyi","Rodent","Control"
32120,5,27,2001,8,"PB","F",25,34,"Chaetodipus","baileyi","Rodent","Control"
32121,5,27,2001,8,"PB","M",27,40,"Chaetodipus","baileyi","Rodent","Control"
32124,5,27,2001,8,"PB","M",27,34,"Chaetodipus","baileyi","Rodent","Control"
32309,7,22,2001,8,"PB","F",25,NA,"Chaetodipus","baileyi","Rodent","Control"
32310,7,22,2001,8,"PB","F",26,27,"Chaetodipus","baileyi","Rodent","Control"
32313,7,22,2001,8,"PB","M",28,22,"Chaetodipus","baileyi","Rodent","Control"
32318,7,22,2001,8,"PB","F",25,21,"Chaetodipus","baileyi","Rodent","Control"
32323,7,22,2001,8,"PB","F",27,23,"Chaetodipus","baileyi","Rodent","Control"
32324,7,22,2001,8,"PB","F",25,33,"Chaetodipus","baileyi","Rodent","Control"
32542,8,26,2001,8,"PB","F",27,32,"Chaetodipus","baileyi","Rodent","Control"
32546,8,26,2001,8,"PB","F",26,25,"Chaetodipus","baileyi","Rodent","Control"
32550,8,26,2001,8,"PB","F",27,30,"Chaetodipus","baileyi","Rodent","Control"
32553,8,26,2001,8,"PB","M",28,34,"Chaetodipus","baileyi","Rodent","Control"
32754,9,23,2001,8,"PB","M",27,34,"Chaetodipus","baileyi","Rodent","Control"
32757,9,23,2001,8,"PB","F",25,27,"Chaetodipus","baileyi","Rodent","Control"
32758,9,23,2001,8,"PB","F",27,31,"Chaetodipus","baileyi","Rodent","Control"
32765,9,23,2001,8,"PB","F",26,35,"Chaetodipus","baileyi","Rodent","Control"
32973,10,14,2001,8,"PB","F",26,25,"Chaetodipus","baileyi","Rodent","Control"
32977,10,14,2001,8,"PB","F",27,31,"Chaetodipus","baileyi","Rodent","Control"
32979,10,14,2001,8,"PB","F",26,26,"Chaetodipus","baileyi","Rodent","Control"
32983,10,14,2001,8,"PB","M",28,36,"Chaetodipus","baileyi","Rodent","Control"
32984,10,14,2001,8,"PB","F",28,33,"Chaetodipus","baileyi","Rodent","Control"
